title,studio,domestic_gross,foreign_gross,year,total_gross,title_clean,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,movie_id,averagerating,numvotes
2:22,Magn.,400.0,,2017,,2:22,tt1131724,2:22,2:22,2017,98.0,Thriller,tt1131724,5.8,16318.0
Avengers: Infinity War,BV,678800000.0,,2018,,avengers: infinity war,tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018,149.0,"Action,Adventure,Sci-Fi",tt4154756,8.5,670926.0
Black Panther,BV,700100000.0,646900000.0,2018,1347000000.0,black panther,tt1825683,Black Panther,Black Panther,2018,134.0,"Action,Adventure,Sci-Fi",tt1825683,7.3,516148.0
Jurassic World: Fallen Kingdom,Uni.,417700000.0,891800000.0,2018,1309500000.0,jurassic world: fallen kingdom,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018,128.0,"Action,Adventure,Sci-Fi",tt4881806,6.2,219125.0
Incredibles 2,BV,608600000.0,634200000.0,2018,1242800000.0,incredibles 2,tt3606756,Incredibles 2,Incredibles 2,2018,118.0,"Action,Adventure,Animation",tt3606756,7.7,203510.0
Aquaman,WB,335100000.0,812700000.0,2018,1147800000.0,aquaman,tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",tt1477834,7.1,263328.0
Bohemian Rhapsody,Fox,216400000.0,687200000.0,2018,903600000.0,bohemian rhapsody,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",tt1727824,8.0,345466.0
Mission: Impossible - Fallout,Par.,220200000.0,571000000.0,2018,791200000.0,mission: impossible - fallout,tt4912910,Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018,147.0,"Action,Adventure,Thriller",tt4912910,7.8,233877.0
Deadpool 2,Fox,318500000.0,460500000.0,2018,779000000.0,deadpool 2,tt5463162,Deadpool 2,Deadpool 2,2018,119.0,"Action,Adventure,Comedy",tt5463162,7.8,391735.0
Fantastic Beasts: The Crimes of Grindelwald,WB,159600000.0,494100000.0,2018,653700000.0,fantastic beasts: the crimes of grindelwald,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,2018,134.0,"Adventure,Family,Fantasy",tt4123430,6.6,163151.0
Ant-Man and the Wasp,BV,216600000.0,406000000.0,2018,622600000.0,ant-man and the wasp,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",tt5095030,7.1,244024.0
Ready Player One,WB,137700000.0,445200000.0,2018,582900000.0,ready player one,tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",tt1677720,7.5,301660.0
Operation Red Sea,WGUSA,1500000.0,577700000.0,2018,579200000.0,operation red sea,tt6878882,Operation Red Sea,Hong hai xing dong,2018,142.0,"Action,Drama,Thriller",tt6878882,6.7,4624.0
Detective Chinatown 2,WB,2000000.0,542100000.0,2018,544100000.0,detective chinatown 2,tt7752454,Detective Chinatown 2,Tang ren jie tan an 2,2018,121.0,"Action,Comedy,Mystery",tt7752454,6.1,1250.0
The Meg,WB,145400000.0,384800000.0,2018,530200000.0,the meg,tt4779682,The Meg,The Meg,2018,113.0,"Action,Horror,Sci-Fi",tt4779682,5.7,114042.0
Ralph Breaks the Internet,BV,201100000.0,328100000.0,2018,529200000.0,ralph breaks the internet,tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,2018,112.0,"Adventure,Animation,Comedy",tt5848272,7.1,85694.0
Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000.0,2018,528600000.0,hotel transylvania 3: summer vacation,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy",tt5220122,6.3,42299.0
Bumblebee,Par.,127200000.0,340800000.0,2018,468000000.0,bumblebee,tt4701182,Bumblebee,Bumblebee,2018,114.0,"Action,Adventure,Sci-Fi",tt4701182,6.9,94155.0
Mamma Mia! Here We Go Again,Uni.,120600000.0,274400000.0,2018,395000000.0,mamma mia! here we go again,tt6911608,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,2018,114.0,"Comedy,Musical,Romance",tt6911608,6.7,60355.0
Solo: A Star Wars Story,BV,213800000.0,179200000.0,2018,393000000.0,solo: a star wars story,tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",tt3778644,7.0,226243.0
Spider-Man: Into The Spider-Verse,Sony,190200000.0,185300000.0,2018,375500000.0,spider-man: into the spider-verse,tt4633694,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,2018,117.0,"Action,Adventure,Animation",tt4633694,8.5,210869.0
Fifty Shades Freed,Uni.,100400000.0,271500000.0,2018,371900000.0,fifty shades freed,tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"Drama,Romance,Thriller",tt4477536,4.5,43893.0
The Nun,WB (NL),117500000.0,248100000.0,2018,365600000.0,the nun,tt5814060,The Nun,The Nun,2018,96.0,"Horror,Mystery,Thriller",tt5814060,5.4,89254.0
Monster Hunt 2,LGF,706000.0,361000000.0,2018,361706000.0,monster hunt 2,tt6170484,Monster Hunt 2,Zhuo yao ji 2,2018,110.0,"Adventure,Comedy,Sci-Fi",tt6170484,5.3,991.0
Peter Rabbit,Sony,115300000.0,236000000.0,2018,351300000.0,peter rabbit,tt5117670,Peter Rabbit,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy",tt5117670,6.6,27908.0
Mary Poppins Returns,BV,172000000.0,177600000.0,2018,349600000.0,mary poppins returns,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",tt5028340,6.9,52103.0
A Quiet Place,Par.,188000000.0,152900000.0,2018,340900000.0,a quiet place,tt6644200,A Quiet Place,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",tt6644200,7.6,305031.0
Green Book,Uni.,85100000.0,234700000.0,2018,319800000.0,green book,tt6966692,Green Book,Green Book,2018,130.0,"Biography,Comedy,Drama",tt6966692,8.3,204972.0
Skyscraper,Uni.,68400000.0,236400000.0,2018,304800000.0,skyscraper,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",tt5758778,5.8,81193.0
Tomb Raider,WB,58300000.0,216400000.0,2018,274700000.0,tomb raider,tt1365519,Tomb Raider,Tomb Raider,2018,119.0,"Action,Adventure,Fantasy",tt1365519,6.3,163560.0
Crazy Rich Asians,WB,174500000.0,64000000.0,2018,238500000.0,crazy rich asians,tt3104988,Crazy Rich Asians,Crazy Rich Asians,2018,120.0,"Comedy,Romance",tt3104988,7.0,96617.0
Smallfoot,WB,83200000.0,130900000.0,2018,214100000.0,smallfoot,tt6182908,Smallfoot,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",tt6182908,6.7,23295.0
Creed II,MGM,115700000.0,98300000.0,2018,214000000.0,creed ii,tt6343314,Creed II,Creed II,2018,130.0,"Drama,Sport",tt6343314,7.2,72503.0
The Equalizer 2,Sony,102100000.0,88300000.0,2018,190400000.0,the equalizer 2,tt3766354,The Equalizer 2,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",tt3766354,6.7,97963.0
The Nutcracker and the Four Realms,BV,54900000.0,119100000.0,2018,174000000.0,the nutcracker and the four realms,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",tt5523010,5.5,18734.0
The Mule,WB,103800000.0,68700000.0,2018,172500000.0,the mule,tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",tt7959026,7.1,58955.0
Insidious: The Last Key,Uni.,67700000.0,100100000.0,2018,167800000.0,insidious: the last key,tt5726086,Insidious: The Last Key,Insidious: The Last Key,2018,103.0,"Horror,Mystery,Thriller",tt5726086,5.7,42154.0
Johnny English Strikes Again,Uni.,4400000.0,154500000.0,2018,158900000.0,johnny english strikes again,tt6921996,Johnny English Strikes Again,Johnny English Strikes Again,2018,89.0,"Action,Adventure,Comedy",tt6921996,6.2,46932.0
Red Sparrow,Fox,46900000.0,104700000.0,2018,151600000.0,red sparrow,tt2873282,Red Sparrow,Red Sparrow,2018,140.0,"Action,Drama,Thriller",tt2873282,6.6,136738.0
The First Purge,Uni.,69500000.0,67500000.0,2018,137000000.0,the first purge,tt6133466,The First Purge,The First Purge,2018,98.0,"Action,Horror,Sci-Fi",tt6133466,5.1,41741.0
A Wrinkle in Time,BV,100500000.0,32200000.0,2018,132700000.0,a wrinkle in time,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,109.0,"Adventure,Family,Fantasy",tt1620680,4.2,34888.0
The House With A Clock In Its Walls,Uni.,68500000.0,62900000.0,2018,131400000.0,the house with a clock in its walls,tt2119543,The House with a Clock in Its Walls,The House with a Clock in Its Walls,2018,105.0,"Comedy,Fantasy,Horror",tt2119543,6.0,32995.0
Instant Family,Par.,67400000.0,53200000.0,2018,120600000.0,instant family,tt7401588,Instant Family,Instant Family,2018,118.0,"Comedy,Drama",tt7401588,7.4,46728.0
The Commuter,LGF,36300000.0,83600000.0,2018,119900000.0,the commuter,tt1590193,The Commuter,The Commuter,2018,105.0,"Action,Mystery,Thriller",tt1590193,6.3,83114.0
Game Night,WB (NL),69200000.0,48500000.0,2018,117700000.0,game night,tt2704998,Game Night,Game Night,2018,100.0,"Action,Comedy,Crime",tt2704998,7.0,163279.0
The Monkey King 3,WGUSA,187000.0,114900000.0,2018,115087000.0,the monkey king 3,tt6466464,The Monkey King 3,Xi you ji zhi nü er guo,2018,114.0,"Action,Adventure,Fantasy",tt6466464,5.5,973.0
First Man,Uni.,44900000.0,60800000.0,2018,105700000.0,first man,tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",tt1213641,7.4,120009.0
Alpha,Studio 8,35900000.0,62300000.0,2018,98200000.0,alpha,tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",tt4244998,6.7,41882.0
A Simple Favor,LGF,53500000.0,44100000.0,2018,97600000.0,a simple favor,tt7040874,A Simple Favor,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",tt7040874,6.9,83338.0
The Favourite,FoxS,34400000.0,61600000.0,2018,96000000.0,the favourite,tt5083738,The Favourite,The Favourite,2018,119.0,"Biography,Drama,History",tt5083738,7.6,116011.0
Truth or Dare,Uni.,41400000.0,53900000.0,2018,95300000.0,truth or dare,tt6772950,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller",tt6772950,5.2,33621.0
Truth or Dare,Uni.,41400000.0,53900000.0,2018,95300000.0,truth or dare,tt6869948,Truth or Dare,Truth or Dare,2018,92.0,"Comedy,Drama,Romance",,,
I Feel Pretty,STX,48800000.0,45700000.0,2018,94500000.0,i feel pretty,tt6791096,I Feel Pretty,I Feel Pretty,2018,110.0,"Comedy,Romance",tt6791096,5.4,39936.0
Blockers,Uni.,60300000.0,33700000.0,2018,94000000.0,blockers,tt2531344,Blockers,Blockers,2018,102.0,Comedy,tt2531344,6.2,57142.0
Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000.0,2018,93300000.0,goosebumps 2: haunted halloween,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",tt5664636,5.6,11459.0
BlacKkKlansman,Focus,49300000.0,44000000.0,2018,93300000.0,blackkklansman,tt7349662,BlacKkKlansman,BlacKkKlansman,2018,135.0,"Biography,Crime,Drama",tt7349662,7.5,149005.0
Sherlock Gnomes,Par.,43200000.0,47100000.0,2018,90300000.0,sherlock gnomes,tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",tt2296777,5.1,8030.0
Mortal Engines,Uni.,16000000.0,67700000.0,2018,83700000.0,mortal engines,tt1571234,Mortal Engines,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",tt1571234,6.1,70193.0
How Long Will I Love U,WGUSA,747000.0,82100000.0,2018,82847000.0,how long will i love u,tt8404272,How Long Will I Love U,Chao shi kong tong ju,2018,101.0,Romance,tt8404272,6.5,607.0
Den of Thieves,STX,44900000.0,35600000.0,2018,80500000.0,den of thieves,tt1259528,Den of Thieves,Den of Thieves,2018,140.0,"Action,Crime,Drama",tt1259528,7.0,69648.0
Hereditary,A24,44100000.0,35300000.0,2018,79400000.0,hereditary,tt7784604,Hereditary,Hereditary,2018,127.0,"Drama,Horror,Mystery",tt7784604,7.3,151571.0
Tag,WB (NL),54700000.0,23400000.0,2018,78100000.0,tag,tt2854926,Tag,Tag,2018,100.0,Comedy,tt2854926,6.5,85186.0
Vice,Annapurna,47800000.0,28200000.0,2018,76000000.0,vice,tt6266538,Vice,Vice,2018,132.0,"Biography,Comedy,Drama",tt6266538,7.2,72855.0
Widows,Fox,42400000.0,33600000.0,2018,76000000.0,widows,tt4218572,Widows,Widows,2018,129.0,"Crime,Drama,Thriller",tt4218572,7.0,61615.0
Sicario: Day of the Soldado,Sony,50100000.0,25800000.0,2018,75900000.0,sicario: day of the soldado,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",tt5052474,7.1,95650.0
Searching,SGem,26000000.0,49400000.0,2018,75400000.0,searching,tt7668870,Searching,Searching,2018,102.0,"Drama,Mystery,Thriller",tt7668870,7.7,97991.0
The Spy Who Dumped Me,LGF,33600000.0,41800000.0,2018,75400000.0,the spy who dumped me,tt6663582,The Spy Who Dumped Me,The Spy Who Dumped Me,2018,117.0,"Action,Adventure,Comedy",tt6663582,6.0,47869.0
Second Act,STX,39300000.0,33000000.0,2018,72300000.0,second act,tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",tt2126357,5.8,13109.0
Sanju,FIP,7900000.0,63600000.0,2018,71500000.0,sanju,tt6452574,Sanju,Sanju,2018,155.0,"Biography,Drama",tt6452574,7.9,40473.0
Book Club,Par.,68600000.0,,2018,,book club,tt6857166,Book Club,Book Club,2018,104.0,"Comedy,Drama,Romance",tt6857166,6.1,18728.0
12 Strong,WB,45800000.0,21600000.0,2018,67400000.0,12 strong,tt1413492,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",tt1413492,6.6,50155.0
"Love, Simon",Fox,40800000.0,25500000.0,2018,66300000.0,"love, simon",tt5164432,"Love, Simon","Love, Simon",2018,110.0,"Comedy,Drama,Romance",tt5164432,7.6,81575.0
Mile 22,STX,36100000.0,30200000.0,2018,66300000.0,mile 22,tt4560436,Mile 22,Mile 22,2018,94.0,"Action,Adventure,Thriller",tt4560436,6.1,47862.0
Life of the Party,WB (NL),53100000.0,12800000.0,2018,65900000.0,life of the party,tt5619332,Life of the Party,Life of the Party,2018,105.0,Comedy,tt5619332,5.5,25756.0
Isle Of Dogs,FoxS,32000000.0,32200000.0,2018,64200000.0,isle of dogs,tt5104604,Isle of Dogs,Isle of Dogs,2018,101.0,"Adventure,Animation,Comedy",tt5104604,7.9,108245.0
Adrift,STX,31400000.0,28500000.0,2018,59900000.0,adrift,tt6306064,Adrift,Adrift,2018,96.0,"Action,Adventure,Biography",tt6306064,6.6,34115.0
The 15:17 to Paris,WB,36300000.0,20800000.0,2018,57100000.0,the 15:17 to paris,tt6802308,The 15:17 to Paris,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller",tt6802308,5.2,21880.0
Early Man,LGF,8300000.0,46400000.0,2018,54700000.0,early man,tt4701724,Early Man,Early Man,2018,89.0,"Adventure,Animation,Comedy",tt4701724,6.1,15882.0
Peppermint,STX,35400000.0,18400000.0,2018,53800000.0,peppermint,tt6850820,Peppermint,Peppermint,2018,101.0,"Action,Crime,Drama",tt6850820,6.5,35854.0
Teen Titans Go! To The Movies,WB,29800000.0,22300000.0,2018,52100000.0,teen titans go! to the movies,tt7424200,Teen Titans Go! To the Movies,Teen Titans Go! To the Movies,2018,84.0,"Action,Animation,Comedy",tt7424200,6.8,12525.0
Slender Man,SGem,30600000.0,21200000.0,2018,51800000.0,slender man,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",tt5690360,3.2,19650.0
Uncle Drew,LG/S,42500000.0,4200000.0,2018,46700000.0,uncle drew,tt7334528,Uncle Drew,Uncle Drew,2018,103.0,"Comedy,Sport",tt7334528,5.7,9739.0
Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,46400000.0,mary queen of scots,tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",tt2328900,6.3,23866.0
The Possession of Hannah Grace,SGem,14800000.0,28200000.0,2018,43000000.0,the possession of hannah grace,tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",tt5734576,5.2,11629.0
Overlord,Par.,21700000.0,20000000.0,2018,41700000.0,overlord,tt4530422,Overlord,Overlord,2018,110.0,"Action,Adventure,Horror",tt4530422,6.7,56108.0
The Darkest Minds,Fox,12700000.0,28400000.0,2018,41100000.0,the darkest minds,tt4073790,The Darkest Minds,The Darkest Minds,2018,104.0,"Action,Adventure,Drama",tt4073790,5.7,21340.0
Show Dogs,Global Road,17900000.0,21300000.0,2018,39200000.0,show dogs,tt5691024,Show Dogs,Show Dogs,2018,92.0,"Adventure,Comedy,Family",tt5691024,3.7,3458.0
On the Basis of Sex,Focus,24600000.0,13600000.0,2018,38200000.0,on the basis of sex,tt4669788,On the Basis of Sex,On the Basis of Sex,2018,120.0,"Biography,Drama",tt4669788,6.9,12083.0
The Hate U Give,Fox,29700000.0,5200000.0,2018,34900000.0,the hate u give,tt5580266,The Hate U Give,The Hate U Give,2018,133.0,"Crime,Drama",tt5580266,7.3,17583.0
Nobody's Fool,Par.,31700000.0,1800000.0,2018,33500000.0,nobody's fool,tt8097306,Nobody's Fool,Nobody's Fool,2018,110.0,"Comedy,Drama,Romance",tt8097306,4.6,3618.0
Bad Times At The El Royale,Fox,17800000.0,14000000.0,2018,31800000.0,bad times at the el royale,tt6628394,Bad Times at the El Royale,Bad Times at the El Royale,2018,141.0,"Crime,Drama,Mystery",tt6628394,7.1,86318.0
Baaghi 2,FIP,1300000.0,29900000.0,2018,31200000.0,baaghi 2,tt6843812,Baaghi 2,Baaghi 2,2018,137.0,"Action,Thriller",tt6843812,5.0,7344.0
The Happytime Murders,STX,20700000.0,6800000.0,2018,27500000.0,the happytime murders,tt1308728,The Happytime Murders,The Happytime Murders,2018,91.0,"Action,Comedy,Crime",tt1308728,5.3,16988.0
Midnight Sun,Global Road,9600000.0,17800000.0,2018,27400000.0,midnight sun,tt4799066,Midnight Sun,Midnight Sun,2018,91.0,"Drama,Romance",tt4799066,6.6,16220.0
White Boy Rick,Studio 8,24000000.0,1900000.0,2018,25900000.0,white boy rick,tt4537896,White Boy Rick,White Boy Rick,2018,111.0,"Crime,Drama",tt4537896,6.4,16255.0
Winchester,LGF,25100000.0,,2018,,winchester,tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",tt1072748,5.4,24351.0
"Paul, Apostle of Christ",Affirm,17600000.0,5500000.0,2018,23100000.0,"paul, apostle of christ",tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",tt7388562,6.7,5662.0
Padmaavat,VPD,11800000.0,11100000.0,2018,22900000.0,padmaavat,tt5935704,Padmaavat,Padmaavat,2018,164.0,"Drama,History,Romance",tt5935704,7.0,23376.0
Proud Mary,SGem,20900000.0,876000.0,2018,21776000.0,proud mary,tt6421110,Proud Mary,Proud Mary,2018,89.0,"Action,Crime,Drama",tt6421110,4.9,6805.0
Superfly,Sony,20500000.0,236000.0,2018,20736000.0,superfly,tt7690670,SuperFly,Superfly,2018,116.0,"Action,Crime,Thriller",tt7690670,5.0,4753.0
If Beale Street Could Talk,Annapurna,14900000.0,5700000.0,2018,20600000.0,if beale street could talk,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"Drama,Romance",tt7125860,7.2,25512.0
Burn the Stage: The Movie,Trafalgar,4200000.0,16100000.0,2018,20300000.0,burn the stage: the movie,tt9151704,Burn the Stage: The Movie,Burn the Stage: The Movie,2018,84.0,"Documentary,Music",tt9151704,8.8,2067.0
Detective K: Secret of the Living Dead,WGUSA,104000.0,18500000.0,2018,18604000.0,detective k: secret of the living dead,tt7108976,Detective K: Secret of the Living Dead,Jo-seon-myeong-tamjeong: Heupyeolgoemaui bimil,2018,120.0,"Comedy,Crime",tt7108976,6.1,269.0
Hell Fest,LGF,11100000.0,7100000.0,2018,18200000.0,hell fest,tt1999890,Hell Fest,Hell Fest,2018,89.0,Horror,tt1999890,5.5,8662.0
They Shall Not Grow Old,WB,18000000.0,,2018,,they shall not grow old,tt7905466,They Shall Not Grow Old,They Shall Not Grow Old,2018,99.0,"Documentary,History,War",tt7905466,8.4,15612.0
They Shall Not Grow Old,WB,18000000.0,,2018,,they shall not grow old,tt8878922,They Shall Not Grow Old,They Shall Not Grow Old,2018,47.0,"Biography,Documentary,History",,,
Free Solo,NGE,17500000.0,,2018,,free solo,tt7775622,Free Solo,Free Solo,2018,100.0,"Documentary,Sport",tt7775622,8.2,32250.0
Hunter Killer,LG/S,15800000.0,,2018,,hunter killer,tt1846589,Hunter Killer,Hunter Killer,2018,122.0,"Action,Thriller",tt1846589,6.6,33983.0
Unfriended: Dark Web,BH Tilt,8900000.0,6300000.0,2018,15200000.0,unfriended: dark web,tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018,92.0,"Crime,Horror,Mystery",tt4761916,5.9,13822.0
Upgrade,BH Tilt,12000000.0,2400000.0,2018,14400000.0,upgrade,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",tt6499752,7.6,104978.0
Unsane,BST,7700000.0,6600000.0,2018,14300000.0,unsane,tt7153766,Unsane,Unsane,2018,98.0,"Drama,Horror,Mystery",tt7153766,6.4,32049.0
The Sisters Brothers,Annapurna,3100000.0,10000000.0,2018,13100000.0,the sisters brothers,tt4971344,The Sisters Brothers,Les frères Sisters,2018,122.0,"Adventure,Comedy,Crime",tt4971344,7.0,32135.0
Welcome to Marwen,Uni.,10800000.0,2100000.0,2018,12900000.0,welcome to marwen,tt3289724,Welcome to Marwen,Welcome to Marwen,2018,116.0,"Biography,Comedy,Drama",tt3289724,6.1,8920.0
Hotel Artemis,Global Road,6700000.0,6000000.0,2018,12700000.0,hotel artemis,tt5834262,Hotel Artemis,Hotel Artemis,2018,94.0,"Action,Drama,Sci-Fi",tt5834262,6.1,30586.0
102 Not Out,Sony,1300000.0,10900000.0,2018,12200000.0,102 not out,tt6580564,102 Not Out,102 Not Out,2018,102.0,"Comedy,Drama",tt6580564,7.5,4802.0
Boy Erased,Focus,6800000.0,5000000.0,2018,11800000.0,boy erased,tt7008872,Boy Erased,Boy Erased,2018,115.0,"Biography,Drama",tt7008872,7.0,18768.0
The Old Man & the Gun,FoxS,11300000.0,,2018,,the old man & the gun,tt2837574,The Old Man & the Gun,The Old Man & the Gun,2018,93.0,"Biography,Comedy,Crime",tt2837574,6.8,25902.0
Gringo,STX,5000000.0,6000000.0,2018,11000000.0,gringo,tt3721964,Gringo,Gringo,2018,111.0,"Action,Comedy,Crime",tt3721964,6.1,21279.0
Golden Slumber,CJ,94500.0,10600000.0,2018,10694500.0,golden slumber,tt6485776,Golden Slumber,Gol-deun seul-leom-beo,2018,108.0,"Action,Thriller",tt6485776,5.9,384.0
Kin,LGF,5700000.0,4300000.0,2018,10000000.0,kin,tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",tt6017942,5.7,9048.0
